Jackknife_ID	Sum_fxy_HIGH	Sum_fyx_HIGH	Sum_fxy_MODERATE	Sum_fyx_MODERATE	Sum_fxy_LOW	Sum_fyx_LOW	Sum_fxy_MODIFIER	Sum_fyx_MODIFIER	Sum_fxy_INTERGENIC	Sum_fyx_INTERGENIC
67	23.666667	21.976190	2753.011905	2065.535714	5412.178571	3895.833333	256131.541667	187179.482143	117408.720238	86131.577381
68	23.601190	21.898810	2750.785714	2065.940476	5416.738095	3900.321429	255796.107143	186992.011905	117220.369048	86082.857143
69	23.666667	21.976190	2765.142857	2078.464286	5433.827381	3912.886905	255887.291667	186947.267857	117314.511905	86045.083333
6	23.523810	21.976190	2764.452381	2078.392857	5436.738095	3916.166667	257652.232143	188516.672619	118450.172619	87022.470238
70	23.613095	21.744048	2756.464286	2071.130952	5422.934524	3904.148810	255344.285714	186740.750000	116806.386905	85788.755952
71	23.458333	21.708333	2757.113095	2072.922619	5416.678571	3896.464286	255337.410714	186822.422619	117061.755952	86100.327381
72	23.279762	21.577381	2758.940476	2077.000000	5429.422619	3917.744048	257203.851191	188281.946429	118131.845238	86834.702381
73	23.666667	21.642857	2756.660714	2070.422619	5414.333333	3901.476190	255890.464286	187027.535715	117561.267857	86288.720238
74	23.607143	21.821429	2756.392857	2071.297619	5422.755952	3907.482143	255732.916667	186894.011905	117127.535714	85908.083333
75	23.458333	21.589286	2750.642857	2067.309524	5421.339286	3908.779762	255585.505953	186739.375000	117344.970238	86087.791667
76	23.488095	21.845238	2749.833333	2065.988095	5395.089286	3889.279762	255207.988095	186707.916667	117520.101190	86338.886905
77	23.666667	21.976190	2749.238095	2068.535714	5397.976190	3898.738095	255878.535714	187261.440476	117590.529762	86359.827381
78	23.666667	21.976190	2756.595238	2076.357143	5433.380952	3916.285714	258028.505953	188767.244048	118600.476190	87119.285714
79	23.666667	21.976190	2754.875000	2072.101190	5416.648810	3903.255952	255925.452381	187163.619048	117180.964286	86054.833333
7	23.666667	21.976190	2767.011905	2081.738095	5435.863095	3918.077381	257626.946429	188523.910715	118349.755952	86959.291667
80	23.666667	21.976190	2751.059524	2068.595238	5415.214286	3904.428571	255621.619048	187069.833334	117290.976190	86217.988095
81	23.666667	21.976190	2753.000000	2072.511905	5421.625000	3909.565476	255418.017857	187026.505953	116832.297619	85944.857143
82	23.666667	21.976190	2761.922619	2078.125000	5431.273810	3914.321429	256002.857143	187095.178572	117116.392857	85892.511905
83	23.666667	21.976190	2763.511905	2078.690476	5432.916667	3918.428571	256868.380953	187995.500000	117819.214286	86629.059524
84	23.595238	21.976190	2716.815476	2046.220238	5365.988095	3874.357143	255981.309524	187419.321429	117856.755952	86644.613095
85	23.309524	21.714286	2745.696429	2066.863095	5407.404762	3904.607143	255337.797619	186918.321429	117460.005952	86273.339286
86	23.666667	21.976190	2763.172619	2079.482143	5427.791667	3910.113095	255355.732143	186861.910714	117082.184524	86051.136905
87	23.309524	21.880952	2742.053571	2068.041667	5386.982143	3884.303571	255362.142857	187070.369048	117434.696429	86358.970238
88	23.666667	21.976190	2769.011905	2082.571429	5451.970238	3928.922619	257852.416667	188605.678572	118290.678571	86869.119048
89	23.666667	21.976190	2745.273810	2061.202381	5387.113095	3887.232143	256453.327381	187506.386905	117989.178571	86635.726190
8	23.666667	21.976190	2772.017857	2084.315476	5445.363095	3926.375000	257649.255953	188570.553572	118280.964286	86932.357143
90	23.559524	21.761905	2740.190476	2057.928571	5374.011905	3861.511905	255652.214286	186826.297619	117905.351190	86556.863095
91	20.660714	19.279762	2582.880952	1925.607143	5201.738095	3734.750000	255110.208334	186340.863095	118339.285714	86910.738095
92	21.779762	19.613095	2629.315476	1966.803571	5273.196429	3778.553571	256127.511905	187214.666667	118438.404762	86974.571429
93	23.666667	21.976190	2746.190476	2064.607143	5376.982143	3874.398810	255325.494048	186721.779762	117472.803571	86196.267857
94	23.547619	21.833333	2752.898810	2070.351190	5411.791667	3896.005952	255762.339286	187066.125000	117454.404762	86291.190476
95	22.779762	21.220238	2731.386905	2053.660714	5357.065476	3858.970238	255361.809524	186701.511905	117535.797619	86301.702381
96	23.535714	21.476190	2744.595238	2061.440476	5380.500000	3876.238095	255980.500000	187060.440476	117831.529762	86475.315476
97	23.666667	21.976190	2743.428571	2062.047619	5357.547619	3865.428571	255013.666667	186554.345238	117757.547619	86497.416667
98	22.851190	21.767857	2743.857143	2066.904762	5390.315476	3892.958333	255328.636905	186931.553572	117183.226190	86123.380952
99	23.666667	21.976190	2753.928571	2072.869048	5411.845238	3899.690476	255534.077381	187034.446429	117071.857143	86041.809524
9	23.666667	21.976190	2772.000000	2084.392857	5441.714286	3923.773810	257844.898810	188662.148810	118377.428571	86974.571429
