Jackknife_ID	Sum_fxy_HIGH	Sum_fyx_HIGH	Sum_fxy_MODERATE	Sum_fyx_MODERATE	Sum_fxy_LOW	Sum_fyx_LOW	Sum_fxy_MODIFIER	Sum_fyx_MODIFIER	Sum_fxy_INTERGENIC	Sum_fyx_INTERGENIC
65	33.909722	27.076389	3632.229167	2877.187500	8974.812500	7308.270833	438418.510416	358084.885416	199060.013889	161988.222222
66	34.201389	28.451389	3668.069444	2910.236111	9059.430556	7374.347222	441645.291666	360721.166666	200045.784722	162810.993055
67	33.677083	28.385417	3650.496528	2897.454861	9029.083333	7345.333333	439541.347222	358866.513888	198713.361111	161641.444444
68	34.097222	28.305556	3641.659722	2888.576389	9007.729167	7334.520833	437760.170139	357508.336805	197920.788194	161034.163194
69	34.201389	28.451389	3654.743056	2900.201389	9034.381944	7359.673611	437470.854166	357385.062499	197663.531250	160916.239583
6	33.486111	28.152778	3610.711806	2862.295139	8958.923611	7292.090278	437340.510416	357017.718749	198801.663194	161768.246528
70	34.086806	28.378472	3645.451389	2891.076389	9021.711806	7344.253472	437248.500000	356876.333332	197053.142361	160234.934028
71	34.201389	28.451389	3650.375000	2898.750000	9021.420139	7343.503472	437849.625000	357645.499999	198078.614583	161231.531250
72	34.201389	28.451389	3656.093750	2900.927083	9037.434028	7360.517361	440742.621527	359989.871527	199622.826389	162462.368055
73	34.201389	28.451389	3653.239583	2900.364583	9022.000000	7345.125000	439147.465277	358551.090277	198950.121528	161856.996528
74	34.027778	28.319444	3656.170139	2898.045139	9029.187500	7352.229167	438460.805555	357838.555555	197962.173611	160973.173611
75	33.645833	27.437500	3649.423611	2895.215278	9018.645833	7336.812500	437273.774305	357078.315971	197841.388889	160934.638889
76	34.173611	28.131944	3635.194444	2884.652778	8967.687500	7302.520833	436605.534722	356695.868055	198357.781250	161476.156250
77	34.048611	28.381944	3654.531250	2899.364583	9010.062500	7330.520833	438407.937500	358055.395832	198517.722222	161579.347222
78	34.201389	28.451389	3660.565972	2898.857639	9060.986111	7373.736111	442071.368055	360989.534721	200246.034722	162942.743055
79	34.034722	28.451389	3647.836806	2891.336806	9030.083333	7353.916667	438945.420139	358348.378471	198232.600694	161228.559028
7	33.461806	27.545139	3631.475694	2882.434028	8973.034722	7302.326389	436853.482639	356663.399305	197937.569444	161051.194444
80	34.131944	28.298611	3641.454861	2889.496528	9011.246528	7336.704861	437448.381944	357309.715277	197859.138889	160997.722222
81	34.201389	28.451389	3644.524306	2890.232639	9027.451389	7348.201389	437728.902777	357422.527777	197450.892361	160607.142361
82	34.201389	28.451389	3666.333333	2907.083333	9050.354167	7365.145833	438529.597222	358231.722221	197722.857639	160974.024305
83	34.201389	28.451389	3658.236111	2900.652778	9053.819444	7369.319444	440464.437500	359723.229166	199216.111111	162123.736111
84	34.031250	28.072917	3627.336806	2866.336806	9000.947917	7323.947917	439870.048611	359014.840277	199418.802083	162237.427083
85	33.781250	28.406250	3637.138889	2886.597222	9016.538194	7340.038194	437345.013889	357107.888888	198087.958333	161141.583333
86	34.201389	28.451389	3661.312500	2904.354167	9032.649306	7359.482639	437420.076389	357384.201388	197657.392361	160927.059028
87	33.100694	27.350694	3638.298611	2881.506944	9005.447917	7329.656250	438533.152777	358197.777777	198647.770833	161684.895833
88	33.798611	27.881944	3672.180556	2911.263889	9080.739583	7391.906250	441767.993055	360733.159721	199802.079861	162565.163194
89	33.638889	28.388889	3638.204861	2885.496528	8989.232639	7320.649306	439419.784722	358909.659721	199225.545139	162159.503472
8	33.763889	28.180556	3655.180556	2902.472222	9029.340278	7347.131944	437130.711805	357186.003471	197468.847222	160808.305555
90	33.673611	28.006944	3632.809028	2879.225694	8938.659722	7289.868056	437507.715277	357332.256943	198937.166667	161901.291667
91	31.968750	26.677083	3478.868056	2754.868056	8770.434028	7136.142361	438099.510416	357761.802082	199879.611111	162641.152778
92	32.069444	27.319444	3548.659722	2809.618056	8889.590278	7223.715278	440280.361111	359463.069443	200095.541667	162818.500000
93	33.840278	28.131944	3643.388889	2887.222222	9004.229167	7328.020833	438963.388889	358369.972221	198970.062500	161884.812500
94	34.201389	28.451389	3643.871528	2887.954861	8989.388889	7327.222222	438276.041666	357960.291666	198461.843750	161491.343750
95	33.288194	27.621528	3601.097222	2852.847222	8889.604167	7241.687500	436400.916666	356435.916666	198067.642361	161218.892361
96	33.350694	27.892361	3638.836806	2883.170139	8972.486111	7305.152778	438737.111111	358259.611110	199087.684028	162005.642361
97	34.201389	28.451389	3640.131944	2883.631944	8934.263889	7262.347222	437360.722222	356857.013888	198902.125000	161754.416667
98	33.392361	28.100694	3628.784722	2876.034722	8961.652778	7299.819444	436959.840277	356792.798610	197755.506944	160902.465278
99	33.347222	28.388889	3655.645833	2896.937500	9010.902778	7336.111111	438169.177083	357744.718749	197959.184028	161041.475694
9	34.048611	28.381944	3651.229167	2896.729167	9007.020833	7327.395833	438165.194444	357961.444443	198189.375000	161396.875000
