Jackknife_ID	Sum_fxy_HIGH	Sum_fyx_HIGH	Sum_fxy_MODERATE	Sum_fyx_MODERATE	Sum_fxy_LOW	Sum_fyx_LOW	Sum_fxy_MODIFIER	Sum_fyx_MODIFIER	Sum_fxy_INTERGENIC	Sum_fyx_INTERGENIC
45	94.048611	82.506944	3296.590278	2613.673611	8554.302083	6950.843750	430324.340277	351690.965277	180185.718750	146722.427083
46	94.725694	82.517361	3294.170139	2608.628472	8543.305556	6935.805556	428622.090277	349966.506944	179016.309028	145606.225694
47	94.819444	82.444444	3311.826389	2617.784722	8561.232639	6951.565972	428685.638889	350064.847221	179552.614583	146094.572917
48	94.625000	82.583333	3298.503472	2607.378472	8516.822917	6915.864583	428261.972222	349584.513888	179672.628472	146109.420139
49	93.927083	82.260417	3306.190972	2613.065972	8546.743056	6945.659722	428560.656250	349993.156249	179718.836806	146282.503472
4	93.559028	82.142361	3303.819444	2608.152778	8538.600694	6932.809028	429592.944444	350882.319444	179787.416667	146343.625000
50	94.229167	82.395833	3321.378472	2624.670139	8573.684028	6966.600694	429583.809027	350877.725694	179515.916667	146084.083333
51	94.420139	82.586806	3310.322917	2617.531250	8543.666667	6937.916667	430999.114583	352001.406249	180558.288194	146964.204861
52	95.090278	83.048611	3339.940972	2640.149306	8630.090278	7011.590278	433781.770833	354348.645832	181570.559028	147786.642361
53	93.055556	81.430556	3315.170139	2619.003472	8567.340278	6960.673611	430760.628472	351834.920138	180130.138889	146628.597222
54	94.406250	82.031250	3314.743056	2613.784722	8543.565972	6933.232639	428761.833333	350171.458332	179391.586806	145973.003472
55	94.899306	82.357639	3321.204861	2628.204861	8582.003472	6969.670139	428687.677083	350428.177082	178940.322917	145790.364583
56	95.090278	82.923611	3311.343750	2618.052083	8567.916667	6957.041667	428344.190972	349936.190971	178713.888889	145472.763889
57	94.402778	82.527778	3311.687500	2621.479167	8552.475694	6950.725694	428573.402777	350044.902777	179143.343750	145781.552083
58	94.500000	82.791667	3324.197917	2626.739583	8581.809028	6970.559028	429635.944444	350890.027777	178890.621528	145594.496528
59	94.385417	82.468750	3295.267361	2603.517361	8559.465278	6950.215278	431865.548611	352740.173610	180911.906250	147233.281250
5	94.809028	82.725694	3328.503472	2630.295139	8590.579861	6978.454861	429710.020833	350745.145832	179802.621528	146247.579861
60	94.152778	82.319444	3303.475694	2611.809028	8496.458333	6918.000000	431226.357639	352255.190971	180818.277778	147156.902778
61	94.440972	81.774306	3280.277778	2585.319444	8485.954861	6898.413194	428620.190972	350106.107638	179810.270833	146312.062500
62	92.420139	81.003472	3290.072917	2605.697917	8468.027778	6901.319444	427101.795139	349497.878471	179301.118056	146144.493055
63	93.625000	81.500000	3306.142361	2612.642361	8541.020833	6952.020833	428229.489583	349876.614582	178867.520833	145608.229167
64	94.097222	82.513889	3307.541667	2616.666667	8523.652778	6929.527778	428543.392361	350201.184027	179391.017361	146093.934028
65	94.548611	80.631944	3298.513889	2603.097222	8518.954861	6920.663194	429630.982639	351018.940971	180415.250000	146850.458333
66	93.968750	82.218750	3330.781250	2634.781250	8602.156250	6988.281250	432762.284722	353575.284721	181288.899306	147578.357639
67	94.812500	82.937500	3313.347222	2621.680556	8568.774306	6957.690972	430708.763888	351762.472221	179949.888889	146416.055555
68	94.777778	82.486111	3308.736111	2616.611111	8547.270833	6945.312500	428942.190972	350414.982638	179370.597222	145985.722222
69	94.256944	82.506944	3317.975694	2624.184028	8573.576389	6971.618056	428626.496527	350264.413194	178874.715278	145669.798611
6	93.270833	81.854167	3276.906250	2592.614583	8509.451389	6912.993056	428558.145833	349952.562499	180336.260417	146752.552083
70	93.777778	82.444444	3310.329861	2616.788194	8563.086806	6954.878472	428414.958333	349774.166666	178389.361111	145091.236111
71	93.979167	82.479167	3319.284722	2625.409722	8560.628472	6953.378472	429014.368055	350538.534721	179727.843750	146328.968750
72	94.173611	82.881944	3323.927083	2630.552083	8588.493056	6979.243056	431878.427083	352855.718749	180814.513889	147176.055555
73	94.597222	82.305556	3319.395833	2627.104167	8567.093750	6957.468750	430305.604166	351439.104166	180090.156250	146527.697917
74	94.881944	83.048611	3319.979167	2623.479167	8568.295139	6964.253472	429621.579861	350728.288194	179639.489583	146125.239583
75	93.975694	82.142361	3312.968750	2620.510417	8557.628472	6944.253472	428445.145833	349982.854166	179355.055556	145925.638889
76	94.135417	82.677083	3296.684028	2606.559028	8503.125000	6910.208333	427825.784722	349633.659721	179881.298611	146477.715278
77	95.090278	83.048611	3317.420139	2623.420139	8551.065972	6938.732639	429583.937500	350962.562499	179893.274306	146446.815972
78	94.399306	82.357639	3327.107639	2626.649306	8602.791667	6985.166667	433192.475694	353852.142360	181439.708333	147680.208333
79	94.020833	82.270833	3312.541667	2615.916667	8571.972222	6967.680556	430098.986111	351233.277777	179733.354167	146212.604167
7	93.881944	81.715278	3291.934028	2601.809028	8518.152778	6916.152778	428064.125000	349599.166666	179205.291667	145850.958333
80	95.020833	82.895833	3306.354167	2613.812500	8549.111111	6945.402778	428637.072916	350224.614582	179220.961806	145871.461805
81	94.284722	82.701389	3312.326389	2617.201389	8565.416667	6958.333333	428899.048611	350319.673610	178824.621528	145506.288194
82	94.868056	82.826389	3326.093750	2629.218750	8585.649306	6971.940972	429672.048611	351108.965277	179345.173611	146067.506944
83	94.343750	82.927083	3321.621528	2625.204861	8593.822917	6980.156250	431600.777777	352594.361110	180614.607639	147015.149305
84	94.079861	82.288194	3306.809028	2605.392361	8550.437500	6944.187500	431050.083333	351927.333332	180536.281250	146906.364583
85	94.302083	82.385417	3299.843750	2610.468750	8558.656250	6948.656250	428515.795139	350005.128471	179501.375000	146064.166667
86	94.250000	82.666667	3321.760417	2626.510417	8570.635417	6967.635417	428575.013889	350265.388888	179501.416667	146148.500000
87	94.756944	82.590278	3305.350694	2608.392361	8548.409722	6941.951389	429720.597222	351112.472221	180117.222222	146646.930555
88	94.309028	82.267361	3337.677083	2638.010417	8620.729167	7003.229167	432869.243055	353575.826388	181129.329861	147403.038194
89	94.197917	82.364583	3306.090278	2615.423611	8535.246528	6935.288194	430614.052083	351822.885416	180352.131944	146831.881944
8	93.638889	80.930556	3313.979167	2623.520833	8564.118056	6952.784722	428295.482639	350079.982638	178868.052083	145705.677083
90	94.618056	82.326389	3297.562500	2606.645833	8482.048611	6904.090278	428744.916666	350272.666666	180325.385417	146805.510417
91	92.069444	80.444444	3222.496528	2545.079861	8421.857639	6835.649306	429381.694444	350755.027777	180519.638889	146901.472222
92	91.840278	81.006944	3283.788194	2599.329861	8494.947917	6900.114583	431491.687500	352393.937499	180931.288194	147216.163194
93	94.256944	81.506944	3301.541667	2604.208333	8534.027778	6930.194444	430157.524305	351291.649305	180445.583333	146862.375000
94	94.465278	82.631944	3303.291667	2609.750000	8523.302083	6934.093750	429476.392361	350875.684027	179910.850694	146438.600694
95	91.826389	79.868056	3264.840278	2578.590278	8442.760417	6866.885417	427674.232639	349414.732638	179339.652778	145988.652778
96	94.520833	82.645833	3305.888889	2613.930556	8522.979167	6925.729167	429937.170139	351182.003471	180308.378472	146760.211805
97	93.642361	81.642361	3299.968750	2605.218750	8479.364583	6876.322917	428591.149305	349814.357638	180110.343750	146509.843750
98	93.993056	81.409722	3300.649306	2605.982639	8516.913194	6918.079861	428158.951389	349713.909721	178931.795139	145621.503472
99	94.083333	82.458333	3315.343750	2618.593750	8549.138889	6946.305556	429331.208333	350636.916666	179469.229167	146060.687500
9	94.777778	82.819444	3311.343750	2619.593750	8545.309028	6939.059028	429341.284722	350865.409721	179497.232639	146198.482639
