Jackknife_ID	Sum_fxy_HIGH	Sum_fyx_HIGH	Sum_fxy_MODERATE	Sum_fyx_MODERATE	Sum_fxy_LOW	Sum_fyx_LOW	Sum_fxy_MODIFIER	Sum_fyx_MODIFIER	Sum_fxy_INTERGENIC	Sum_fyx_INTERGENIC
67	57.559524	41.940476	2372.910714	1730.648810	5053.815476	3593.339286	250651.976191	183251.023810	107134.684524	78805.553571
68	57.476190	42.428571	2372.113095	1733.005952	5059.375000	3596.636905	250313.202381	183058.190476	107093.642857	78857.833333
69	57.571429	42.261905	2385.714286	1744.809524	5074.994048	3607.886905	250378.523810	182995.511905	107032.238095	78727.261905
6	57.720238	42.303571	2384.172619	1743.815476	5081.696429	3615.410714	252140.625000	184559.101191	108192.815476	79722.648810
70	57.446429	42.434524	2375.833333	1734.833333	5065.761905	3600.916667	249848.523810	182803.333334	106521.797619	78474.904762
71	57.345238	41.821429	2377.410714	1738.636905	5057.815476	3593.934524	249848.476191	182887.785714	107091.345238	78978.654762
72	58.065476	42.458333	2384.321429	1745.964286	5077.809524	3616.785714	251696.035714	184323.095238	107803.875000	79477.113095
73	57.827381	41.684524	2377.422619	1736.363095	5059.166667	3598.607143	250399.851191	183090.613095	107222.482143	78939.517857
74	57.660714	42.315476	2378.488095	1737.226190	5063.821429	3602.119048	250244.166667	182954.226191	107126.440476	78847.642857
75	58.065476	42.458333	2373.529762	1732.565476	5062.440476	3604.238095	250101.178572	182801.583334	107201.422619	78871.398810
76	57.904762	42.261905	2367.011905	1730.428571	5032.904762	3580.690476	249746.458334	182787.327381	107397.339286	79159.934524
77	57.779762	42.458333	2370.809524	1736.261905	5040.625000	3595.589286	250410.482143	183328.160714	107375.107143	79072.666667
78	57.946429	41.613095	2379.452381	1741.642857	5076.369048	3615.273810	252517.291667	184807.386905	108290.154762	79783.690476
79	57.630952	41.988095	2376.511905	1736.928571	5059.666667	3598.059524	250432.565476	183223.351191	107047.214286	78847.654762
7	57.886905	42.244048	2385.571429	1746.321429	5079.184524	3614.125000	252115.523810	184563.833334	108043.214286	79620.904762
80	58.065476	42.458333	2368.690476	1733.547619	5054.821429	3600.095238	250145.845238	183137.071429	107102.613095	78972.148810
81	57.958333	42.244048	2376.654762	1737.392857	5060.892857	3604.797619	249929.922619	183082.946429	106599.136905	78662.089286
82	57.886905	42.327381	2379.625000	1742.517857	5069.416667	3605.607143	250508.755953	183148.744048	107069.422619	78757.125000
83	58.065476	42.458333	2383.226190	1744.630952	5076.035714	3613.535714	251364.875000	184040.755953	107634.845238	79357.988095
84	58.065476	42.458333	2352.994048	1720.922619	5023.380952	3581.547619	250544.202381	183504.130953	107487.708333	79270.160714
85	57.434524	42.160714	2369.482143	1733.708333	5049.023810	3599.761905	249857.636905	182977.720238	107218.017857	78989.517857
86	57.732143	42.279762	2381.440476	1744.428571	5066.851190	3604.398810	249860.642857	182915.416667	107148.904762	78977.071429
87	57.142857	42.285714	2367.232143	1735.910714	5029.577381	3582.803571	249904.553572	183148.279762	107403.410714	79189.339286
88	57.851190	42.172619	2391.654762	1748.702381	5093.869048	3624.738095	252325.708334	184637.708334	108088.952381	79598.380952
89	57.684524	42.315476	2368.636905	1730.458333	5035.577381	3586.208333	250988.083334	183581.083334	107629.452381	79257.761905
8	58.065476	42.458333	2390.428571	1748.416667	5086.595238	3622.202381	252128.761905	184605.273810	108007.345238	79608.059524
90	56.654762	41.750000	2364.202381	1727.357143	5020.255952	3560.410714	250202.958334	182925.232143	107659.464286	79250.857143
91	54.785714	39.583333	2288.148810	1663.648810	4938.101190	3502.946429	249726.464286	182489.785714	107567.505952	79172.065476
92	57.214286	41.928571	2338.702381	1707.607143	4991.494048	3545.136905	250700.386905	183320.505953	107590.738095	79198.011905
93	57.279762	40.767857	2363.148810	1726.458333	5017.642857	3572.607143	249880.946429	182815.898810	107359.095238	79004.190476
94	57.946429	42.315476	2371.190476	1732.869048	5053.285714	3589.416667	250282.392857	183136.880953	107278.077381	79053.303571
95	55.833333	41.476190	2347.708333	1718.553571	5004.625000	3561.744048	249923.273810	182795.464286	107283.011905	78996.464286
96	57.886905	41.815476	2366.583333	1728.000000	5025.482143	3573.303571	250520.250000	183145.535714	107557.101190	79157.089286
97	56.119048	41.583333	2361.660714	1725.898810	5002.273810	3562.214286	249570.065476	182649.505953	107463.333333	79154.666667
98	57.148810	41.755952	2366.303571	1733.684524	5041.500000	3593.547619	249853.928572	182995.011905	106883.434524	78784.398810
99	57.779762	42.244048	2368.654762	1736.773810	5053.142857	3596.773810	250047.684524	183092.041667	106929.303571	78811.315476
