Jackknife_ID	Sum_fxy_HIGH	Sum_fyx_HIGH	Sum_fxy_MODERATE	Sum_fyx_MODERATE	Sum_fxy_LOW	Sum_fyx_LOW	Sum_fxy_MODIFIER	Sum_fyx_MODIFIER	Sum_fxy_INTERGENIC	Sum_fyx_INTERGENIC
23	54.104167	41.770833	3673.416667	2872.666667	9799.937500	7770.687500	432788.270833	347024.854166	137084.937500	109572.354167
24	55.479167	42.979167	3653.812500	2864.895833	9756.333333	7729.416667	432457.666667	347002.750000	137951.208333	110303.875000
25	54.479167	42.729167	3662.291667	2862.708333	9766.916667	7740.666667	432808.895833	346830.062500	137484.166667	109806.416667
26	55.479167	43.145833	3659.416667	2862.916667	9767.145833	7748.812500	433286.458333	347119.625000	138116.541667	110218.791667
27	54.312500	42.895833	3670.541667	2867.958333	9776.812500	7738.645833	433329.895833	346982.562500	137957.770833	110120.354167
28	55.291667	42.875000	3683.479167	2876.979167	9792.375000	7752.875000	435850.791667	349021.541666	138763.687500	110721.354167
29	55.479167	43.145833	3668.125000	2863.041667	9757.187500	7728.937500	435662.895833	348855.812500	139029.416667	110937.666667
2	54.979167	42.812500	3676.770833	2869.604167	9776.062500	7741.812500	433158.875000	346858.875000	137279.750000	109546.250000
30	54.729167	42.895833	3668.791667	2863.458333	9754.791667	7719.291667	433573.375000	347535.375000	138161.979167	110361.729167
31	55.479167	42.812500	3662.854167	2861.020833	9779.729167	7749.979167	432942.812500	346868.479166	137721.187500	109943.354167
32	55.250000	43.083333	3681.270833	2873.187500	9803.458333	7762.541667	433418.625000	347087.875000	137391.562500	109654.645833
33	55.479167	43.145833	3673.645833	2874.145833	9787.520833	7752.270833	433124.854167	346892.104166	137932.666667	110120.416667
34	54.895833	42.645833	3673.104167	2870.270833	9762.833333	7742.166667	433167.000000	346922.583333	137654.791667	109874.291667
35	55.479167	43.145833	3691.020833	2882.937500	9811.187500	7772.854167	434245.458333	347646.625000	137491.729167	109529.645833
36	55.479167	43.062500	3696.854167	2887.354167	9845.270833	7798.520833	436097.437500	349229.104166	138201.562500	110287.812500
37	55.479167	42.979167	3661.562500	2864.229167	9761.083333	7726.666667	434695.104167	348279.937500	138642.791667	110698.541667
38	54.354167	42.937500	3681.000000	2873.833333	9794.916667	7760.083333	433073.375000	346956.958333	138072.229167	110183.645833
39	55.479167	42.895833	3672.125000	2863.708333	9795.916667	7756.916667	433025.729167	346876.895833	137893.770833	110089.687500
3	55.479167	43.145833	3675.458333	2874.125000	9787.145833	7754.979167	433154.666667	346753.416666	137689.687500	109844.104167
40	53.979167	42.312500	3674.187500	2867.770833	9783.854167	7747.354167	432525.229167	346156.312500	137652.770833	109754.270833
41	55.479167	42.979167	3651.791667	2858.125000	9748.833333	7709.000000	432430.250000	346010.583333	137742.145833	109813.395833
42	55.479167	43.145833	3665.104167	2868.937500	9754.312500	7731.895833	432323.875000	346590.458333	137356.333333	109706.083333
43	55.479167	43.145833	3671.750000	2867.833333	9784.187500	7751.770833	434052.645833	347653.895833	138295.645833	110386.395833
44	55.479167	43.145833	3693.041667	2888.208333	9845.916667	7799.750000	437574.333333	350453.833333	139347.562500	111220.895833
45	55.479167	43.145833	3667.520833	2862.187500	9769.625000	7739.125000	434362.270833	347905.520833	138319.958333	110370.375000
46	54.750000	42.416667	3648.250000	2852.833333	9756.854167	7719.687500	432529.395833	346153.562500	137399.958333	109572.375000
47	53.958333	42.291667	3666.354167	2862.187500	9773.812500	7737.979167	432581.645833	346246.562500	137828.583333	109929.250000
48	55.020833	42.854167	3653.270833	2855.354167	9712.979167	7702.562500	431972.125000	345822.541667	138209.729167	110196.729167
49	54.541667	42.458333	3662.333333	2862.166667	9746.291667	7733.208333	432051.333333	346342.750000	137945.770833	110184.104167
4	54.645833	41.979167	3658.708333	2852.625000	9752.020833	7708.270833	433574.708333	347098.791666	138306.854167	110391.937500
50	54.625000	42.458333	3681.125000	2871.791667	9787.854167	7751.437500	433565.479167	347144.145833	137566.312500	109732.729167
51	55.479167	43.145833	3669.458333	2864.125000	9774.833333	7713.250000	435179.166667	347981.250000	138657.562500	110560.312500
52	55.479167	43.145833	3698.125000	2889.125000	9850.208333	7802.041667	437690.937500	350554.270833	139378.000000	111239.333333
53	54.645833	43.062500	3654.104167	2858.270833	9754.125000	7733.625000	434596.020833	348013.187500	138268.979167	110368.645833
54	54.750000	42.416667	3667.645833	2863.895833	9760.083333	7717.833333	432630.645833	346391.895833	137530.541667	109741.541667
55	54.729167	43.145833	3676.104167	2877.187500	9797.750000	7758.166667	432139.916667	346724.666666	136926.833333	109590.666667
56	54.854167	41.187500	3665.916667	2869.333333	9781.833333	7746.500000	431987.041667	346144.125000	136913.541667	109352.708333
57	54.354167	42.187500	3670.250000	2874.250000	9768.166667	7738.666667	432224.145833	346340.395833	137100.083333	109536.083333
58	55.479167	43.062500	3679.375000	2875.458333	9801.000000	7761.500000	433653.708333	347107.208333	137065.458333	109311.541667
59	55.479167	43.145833	3666.125000	2857.625000	9780.583333	7743.750000	435811.666667	348972.833333	138916.895833	110856.312500
5	54.625000	42.125000	3682.687500	2875.020833	9800.270833	7765.854167	433620.500000	347040.416666	137917.937500	109981.187500
60	54.854167	43.020833	3643.916667	2852.916667	9696.208333	7692.541667	435071.645833	348476.062500	138919.479167	110852.895833
61	54.270833	42.604167	3628.250000	2818.750000	9681.604167	7667.354167	432598.250000	346350.666666	138084.541667	110221.375000
62	55.250000	42.166667	3647.687500	2851.937500	9675.666667	7684.416667	431073.104167	345736.270833	137736.750000	110083.250000
63	55.208333	42.625000	3668.229167	2858.062500	9759.729167	7736.145833	432482.708333	346081.708333	137298.229167	109470.229167
64	55.479167	43.145833	3672.791667	2867.375000	9741.187500	7712.520833	432512.395833	346422.562500	137758.020833	109953.187500
65	55.229167	41.312500	3651.312500	2851.312500	9734.958333	7702.625000	433739.354167	347200.937500	138765.291667	110708.291667
66	55.020833	43.104167	3691.291667	2884.875000	9817.583333	7775.833333	436750.812500	349805.812500	139239.062500	111130.895833
67	54.604167	42.437500	3668.395833	2870.145833	9785.500000	7749.416667	434755.437500	348113.354166	138197.270833	110239.937500
68	55.270833	43.020833	3660.562500	2863.729167	9763.437500	7732.520833	432865.437500	346676.187500	137591.833333	109784.750000
69	55.479167	43.145833	3675.604167	2873.520833	9786.395833	7757.395833	432705.708333	346428.208333	137273.604167	109537.104167
6	54.354167	42.604167	3616.875000	2838.625000	9704.083333	7680.916667	432483.750000	346194.750000	138457.604167	110476.354167
70	55.479167	42.979167	3666.520833	2865.020833	9781.666667	7738.750000	432378.333333	346000.083333	136468.583333	108805.083333
71	55.020833	42.604167	3676.770833	2870.937500	9762.270833	7738.687500	432921.937500	346827.104166	137915.312500	110135.812500
72	55.479167	43.145833	3681.041667	2872.125000	9795.000000	7761.750000	435796.395833	349084.645833	138901.145833	110882.645833
73	55.479167	42.812500	3679.250000	2875.750000	9781.562500	7744.812500	434096.562500	347688.895833	138167.687500	110312.187500
74	55.479167	42.812500	3673.687500	2871.770833	9779.083333	7750.666667	433161.541667	347049.541666	137567.708333	109817.125000
75	54.729167	41.895833	3667.375000	2868.791667	9770.541667	7732.375000	432402.395833	346271.645833	137638.229167	109845.979167
76	55.479167	42.895833	3657.541667	2855.708333	9719.166667	7695.000000	431440.208333	345911.208333	138270.333333	110421.583333
77	54.979167	43.145833	3677.625000	2870.791667	9767.729167	7718.395833	433657.458333	347184.791666	138374.750000	110403.666667
78	54.979167	43.145833	3683.145833	2873.395833	9818.208333	7776.458333	437105.958333	350070.625000	139299.145833	111175.895833
79	54.291667	43.041667	3670.625000	2873.458333	9792.437500	7752.687500	434044.812500	347503.479166	137974.687500	110067.354167
7	54.979167	42.562500	3652.395833	2853.312500	9723.104167	7696.687500	431875.125000	345898.541666	137669.937500	109894.687500
80	55.062500	43.062500	3657.416667	2857.833333	9765.958333	7732.541667	432577.020833	346502.520833	137620.312500	109781.395833
81	55.104167	42.770833	3653.937500	2862.520833	9770.979167	7743.479167	432681.791667	346613.458333	137021.333333	109345.083333
82	55.479167	43.145833	3688.083333	2881.166667	9805.750000	7760.916667	433824.312500	347348.145833	137404.541667	109635.125000
83	55.479167	43.145833	3682.500000	2873.333333	9812.916667	7769.166667	435577.604167	348797.354166	138539.812500	110563.145833
84	55.208333	42.041667	3651.625000	2842.541667	9746.750000	7714.500000	434981.458333	348173.958333	138746.416667	110697.250000
85	55.395833	42.645833	3657.395833	2863.562500	9776.875000	7735.208333	432530.062500	346265.812500	137816.520833	109874.437500
86	54.916667	42.583333	3684.583333	2878.333333	9794.666667	7757.833333	432781.395833	346481.812500	137615.666667	109772.000000
87	55.020833	42.270833	3664.541667	2852.041667	9764.312500	7721.895833	433784.395833	347333.645833	138293.187500	110371.604167
88	55.333333	42.833333	3696.312500	2886.395833	9842.916667	7792.416667	436788.187500	349766.020833	139127.645833	111026.645833
89	55.145833	42.645833	3656.062500	2860.895833	9743.979167	7713.812500	434590.916667	348087.250000	138599.500000	110624.833333
8	55.479167	42.395833	3667.166667	2874.333333	9781.354167	7743.437500	431505.145833	346209.895833	137046.270833	109609.687500
90	55.479167	43.145833	3654.187500	2851.937500	9687.708333	7683.125000	432641.437500	346487.520833	138624.520833	110678.854167
91	51.479167	41.645833	3510.416667	2738.583333	9515.770833	7545.520833	432920.687500	347094.854167	139093.833333	111023.500000
92	53.437500	42.270833	3620.520833	2825.104167	9670.833333	7660.833333	435359.729167	348696.562500	139126.250000	111030.833333
93	55.312500	42.895833	3658.666667	2860.000000	9745.770833	7728.187500	433769.875000	347582.791666	138501.416667	110583.750000
94	55.479167	43.062500	3657.791667	2860.708333	9725.166667	7726.416667	432822.812500	347156.979166	137854.166667	110222.416667
95	55.291667	42.791667	3628.333333	2830.750000	9640.583333	7637.250000	431781.770833	345707.520833	138139.437500	110175.354167
96	53.479167	42.812500	3661.875000	2858.625000	9729.604167	7707.104167	433927.708333	347381.541666	138564.479167	110544.979167
97	55.104167	42.937500	3655.958333	2854.291667	9673.833333	7655.916667	432517.645833	346127.145833	138665.312500	110618.979167
98	54.333333	42.250000	3654.041667	2850.375000	9713.770833	7694.687500	432165.500000	345953.333333	137776.270833	109921.520833
99	53.687500	43.020833	3669.520833	2869.937500	9760.416667	7736.833333	433308.458333	346882.875000	137733.354167	109861.937500
9	55.479167	43.145833	3662.020833	2865.354167	9726.354167	7703.854167	433288.729167	347116.395833	137681.541667	109887.375000
