Jackknife_ID	Sum_fxy_HIGH	Sum_fyx_HIGH	Sum_fxy_MODERATE	Sum_fyx_MODERATE	Sum_fxy_LOW	Sum_fyx_LOW	Sum_fxy_MODIFIER	Sum_fyx_MODIFIER	Sum_fxy_INTERGENIC	Sum_fyx_INTERGENIC
2	54.041667	38.625000	3943.000000	2883.583333	10044.104167	7871.854167	447023.791667	349721.041667	142074.583333	110636.083333
30	54.541667	38.458333	3939.687500	2875.604167	10029.604167	7852.854167	447999.791667	350388.041667	143186.520833	111455.020833
31	54.958333	38.291667	3930.375000	2872.041667	10058.791667	7877.041667	447516.375000	349718.041667	142765.062500	111041.229167
32	55.208333	38.541667	3946.562500	2885.729167	10074.125000	7894.458333	447153.812500	349939.312500	142126.583333	110702.916667
33	55.208333	38.625000	3942.666667	2885.166667	10056.437500	7880.437500	447040.916667	349609.166667	142798.145833	111159.395833
34	53.875000	38.375000	3929.895833	2883.062500	10039.354167	7864.437500	447037.125000	349683.208333	142463.645833	110890.395833
35	55.208333	38.625000	3959.541667	2893.708333	10090.875000	7901.291667	448523.166667	350540.583333	142412.375000	110646.041667
36	55.208333	38.541667	3965.562500	2898.562500	10121.229167	7928.979167	450404.687500	352054.354167	143205.562500	111353.312500
37	55.208333	38.458333	3935.458333	2871.375000	10033.750000	7854.083333	448984.458333	351036.041667	143587.979167	111749.729167
38	54.187500	38.270833	3942.458333	2884.291667	10062.854167	7888.020833	446659.270833	349820.604167	142803.625000	111302.041667
39	54.833333	38.500000	3931.833333	2878.416667	10054.208333	7890.458333	446604.000000	349729.666667	142607.937500	111144.354167
3	55.208333	38.625000	3938.666667	2884.083333	10056.375000	7878.708333	446865.395833	349588.145833	142465.854167	110945.270833
40	53.229167	37.562500	3942.229167	2878.812500	10056.812500	7877.562500	446518.354167	349151.937500	142560.354167	110855.854167
41	55.208333	38.458333	3916.666667	2869.750000	10001.687500	7841.854167	445998.520833	348888.854167	142472.812500	110903.062500
42	55.208333	38.625000	3938.770833	2876.104167	10033.895833	7859.479167	447049.687500	349333.270833	142402.604167	110757.354167
43	54.958333	38.625000	3944.250000	2878.333333	10070.250000	7880.333333	448520.541667	350450.791667	143320.729167	111467.979167
44	55.208333	38.625000	3965.291667	2898.958333	10122.562500	7928.645833	451777.395833	353356.395833	144285.000000	112318.833333
45	55.208333	38.625000	3921.958333	2876.625000	10034.104167	7864.854167	448130.916667	350821.666667	143094.541667	111472.208333
46	55.208333	37.625000	3924.958333	2866.541667	10027.916667	7847.750000	446554.354167	349114.520833	142296.750000	110671.916667
47	54.958333	37.791667	3937.270833	2873.104167	10061.250000	7863.416667	446852.083333	349146.750000	142795.583333	111061.000000
48	54.750000	38.333333	3916.520833	2868.604167	9988.854167	7827.937500	445945.520833	348632.687500	142928.041667	111316.791667
49	54.416667	38.083333	3927.687500	2873.770833	10018.812500	7860.229167	445903.000000	349163.916667	142754.750000	111244.333333
4	53.854167	37.687500	3920.187500	2861.854167	10015.458333	7842.958333	447279.020833	350043.604167	143152.812500	111481.645833
50	55.041667	37.875000	3941.875000	2883.291667	10055.916667	7881.750000	447121.770833	349998.187500	142244.812500	110831.229167
51	53.208333	38.625000	3928.854167	2874.770833	10013.312500	7854.729167	448700.812500	351149.145833	143413.916667	111698.916667
52	55.208333	38.625000	3966.979167	2899.979167	10126.250000	7931.583333	451894.416667	353452.000000	144314.312500	112341.395833
53	54.291667	38.458333	3925.229167	2872.395833	10047.937500	7865.437500	448676.520833	351000.937500	143127.166667	111457.083333
54	54.833333	37.750000	3939.750000	2873.750000	10023.979167	7850.729167	446829.000000	349278.500000	142502.500000	110829.000000
55	55.208333	38.625000	3945.708333	2888.541667	10076.687500	7884.104167	446632.291667	349556.041667	141981.562500	110684.645833
56	54.104167	37.687500	3937.687500	2879.104167	10059.416667	7872.583333	446204.208333	349143.041667	141876.416667	110496.583333
57	54.458333	37.541667	3943.354167	2881.354167	10040.604167	7868.104167	446746.270833	349079.020833	142150.437500	110544.937500
58	54.979167	38.562500	3949.750000	2886.583333	10076.604167	7890.604167	447624.250000	350054.250000	141841.187500	110434.270833
59	54.958333	38.625000	3924.583333	2869.583333	10051.208333	7872.625000	449876.604167	351860.770833	143826.062500	111945.229167
5	55.208333	37.458333	3948.416667	2886.500000	10078.812500	7895.395833	447306.708333	349959.125000	142633.916667	111115.166667
60	54.979167	38.395833	3911.520833	2864.770833	9975.708333	7825.291667	449302.166667	351390.083333	143836.895833	111966.562500
61	54.791667	38.375000	3879.208333	2834.208333	9946.437500	7793.437500	446384.354167	349282.770833	142990.520833	111338.854167
62	53.562500	38.229167	3896.354167	2865.854167	9926.312500	7804.312500	444275.833333	348641.000000	142480.583333	111148.083333
63	54.812500	38.479167	3912.187500	2872.020833	10014.166667	7869.583333	445284.416667	348959.166667	141645.812500	110560.062500
64	54.458333	38.625000	3927.458333	2880.791667	10008.729167	7844.312500	446135.416667	349292.583333	142475.916667	111010.333333
65	54.166667	37.500000	3922.895833	2861.395833	10008.229167	7825.645833	447905.666667	350102.000000	143697.395833	111806.395833
66	55.208333	38.541667	3958.479167	2895.562500	10094.270833	7902.770833	450838.750000	352692.250000	144160.395833	112232.729167
67	54.958333	38.291667	3940.750000	2881.000000	10062.000000	7875.416667	448705.812500	350920.229167	143006.520833	111306.187500
68	55.208333	38.458333	3928.625000	2872.291667	10033.375000	7859.458333	446786.395833	349495.395833	142385.437500	110865.604167
69	55.208333	38.625000	3942.375000	2883.291667	10064.979167	7885.979167	446524.145833	349339.395833	142085.208333	110640.708333
6	54.416667	37.916667	3898.979167	2845.229167	9974.812500	7808.895833	446426.250000	349061.250000	143336.562500	111555.812500
70	54.750000	38.500000	3933.437500	2876.187500	10047.937500	7870.770833	446423.645833	348839.645833	141323.437500	109846.437500
71	54.125000	38.208333	3937.833333	2883.500000	10042.520833	7866.937500	446918.333333	349640.500000	142800.541667	111177.041667
72	55.208333	38.625000	3942.729167	2884.562500	10067.250000	7889.750000	449872.979167	351958.229167	143815.812500	111979.312500
73	54.520833	38.354167	3945.041667	2886.291667	10054.770833	7875.270833	448391.166667	350586.250000	143128.729167	111416.979167
74	55.208333	38.291667	3941.520833	2881.104167	10051.687500	7879.520833	447485.250000	349869.000000	142519.875000	110896.041667
75	54.666667	37.583333	3936.645833	2878.562500	10043.125000	7859.458333	446195.645833	349069.145833	142430.458333	110884.708333
76	54.520833	38.437500	3916.979167	2867.645833	9987.375000	7825.458333	445713.875000	348678.875000	143197.312500	111497.312500
77	55.208333	38.625000	3939.854167	2883.020833	10030.312500	7851.479167	447502.729167	350070.562500	143178.250000	111496.666667
78	54.708333	38.625000	3950.958333	2884.958333	10097.250000	7903.750000	451323.104167	352957.520833	144234.104167	112274.854167
79	54.916667	38.416667	3941.687500	2878.520833	10066.333333	7881.583333	448045.916667	350311.583333	142924.812500	111129.729167
7	54.729167	37.562500	3919.145833	2861.812500	9996.416667	7823.750000	446103.729167	348707.895833	142595.270833	110961.020833
80	55.208333	38.458333	3920.437500	2869.104167	10024.083333	7857.416667	446373.458333	349310.958333	142387.729167	110844.812500
81	54.833333	38.250000	3928.833333	2867.666667	10052.395833	7871.895833	447187.750000	349401.166667	142087.437500	110404.937500
82	55.208333	38.625000	3956.458333	2891.041667	10081.125000	7892.541667	447799.833333	350189.416667	142243.333333	110704.916667
83	55.208333	38.625000	3940.375000	2885.958333	10084.645833	7899.145833	449422.104167	351690.104167	143338.666667	111642.500000
84	54.750000	37.833333	3915.354167	2855.520833	10025.604167	7846.104167	449191.458333	351042.958333	143681.250000	111795.333333
85	55.041667	38.291667	3919.083333	2872.250000	10039.687500	7865.520833	446472.229167	349184.979167	142664.270833	110993.187500
86	54.770833	38.187500	3946.854167	2889.354167	10058.333333	7889.000000	446199.145833	349428.062500	142295.187500	110862.520833
87	54.041667	38.291667	3922.687500	2865.687500	10029.333333	7853.166667	447639.416667	350284.166667	143146.125000	111497.541667
88	54.916667	38.416667	3964.416667	2898.250000	10116.083333	7923.833333	450889.916667	352693.750000	144040.916667	112122.916667
89	54.375000	38.375000	3926.541667	2871.375000	10000.166667	7843.250000	448475.187500	350872.770833	143432.458333	111692.041667
8	54.895833	38.062500	3943.166667	2883.333333	10062.520833	7873.854167	446628.583333	349163.833333	142361.333333	110734.250000
90	55.208333	38.625000	3919.270833	2865.520833	9953.666667	7813.833333	446621.833333	349319.916667	143530.666667	111752.750000
91	52.666667	37.083333	3785.000000	2753.666667	9807.645833	7669.145833	447618.812500	349832.229167	144048.625000	112114.541667
92	54.958333	38.041667	3869.583333	2835.416667	9948.812500	7788.562500	449609.562500	351545.895833	144074.916667	112137.750000
93	55.208333	38.291667	3933.895833	2865.729167	10037.812500	7847.479167	448407.041667	350354.458333	143510.854167	111653.437500
94	55.208333	38.541667	3936.833333	2870.500000	10020.687500	7851.687500	447771.520833	349939.937500	143056.750000	111270.750000
95	54.875000	38.125000	3888.479167	2837.395833	9915.895833	7754.562500	445870.833333	348494.833333	142996.500000	111273.666667
96	54.125000	37.958333	3927.687500	2871.687500	9997.708333	7835.708333	447824.958333	350317.791667	143427.208333	111662.208333
97	54.604167	38.437500	3924.312500	2866.145833	9952.812500	7780.895833	446568.083333	348967.833333	143604.791667	111714.208333
98	54.479167	37.395833	3921.854167	2864.937500	9982.520833	7827.687500	446112.041667	348905.375000	142712.645833	110994.395833
99	54.729167	38.312500	3945.812500	2878.729167	10037.458333	7862.375000	447206.062500	349747.479167	142544.375000	110976.958333
9	55.208333	38.625000	3937.125000	2879.958333	10008.041667	7837.791667	447549.229167	350028.645833	142578.687500	111014.020833
