Jackknife_ID	Sum_fxy_HIGH	Sum_fyx_HIGH	Sum_fxy_MODERATE	Sum_fyx_MODERATE	Sum_fxy_LOW	Sum_fyx_LOW	Sum_fxy_MODIFIER	Sum_fyx_MODIFIER	Sum_fxy_INTERGENIC	Sum_fyx_INTERGENIC
15	48.937500	41.354167	3829.000000	2845.416667	9915.875000	7785.625000	439432.875000	346749.291667	140195.229167	110393.729167
16	48.687500	41.270833	3851.479167	2849.145833	9909.375000	7794.625000	439899.937500	347429.104167	140561.270833	110695.937500
17	49.562500	41.729167	3863.750000	2864.666667	9968.645833	7837.729167	440250.250000	347735.833333	139942.041667	110240.041667
18	49.062500	40.229167	3801.166667	2821.833333	9873.458333	7739.625000	441834.750000	348792.666667	141408.541667	111370.458333
19	49.812500	40.895833	3764.416667	2779.750000	9878.604167	7741.187500	444413.125000	350798.291667	141850.562500	111708.229167
1	49.312500	41.312500	3831.937500	2847.687500	9916.312500	7790.479167	441963.375000	349185.208333	140807.625000	110991.791667
20	48.875000	41.041667	3844.166667	2852.166667	9955.250000	7821.000000	441988.208333	349193.375000	140739.187500	110919.770833
21	49.062500	41.729167	3855.125000	2863.708333	9959.520833	7835.687500	440525.979167	347910.979167	139659.395833	109973.895833
22	49.583333	41.666667	3847.291667	2852.375000	9932.708333	7816.791667	440464.395833	347888.895833	139948.479167	110224.979167
23	49.312500	41.479167	3840.791667	2861.541667	9973.208333	7838.958333	440174.500000	348121.833333	139517.291667	110186.708333
24	49.187500	41.687500	3836.270833	2852.354167	9934.062500	7798.645833	440906.750000	348114.583333	140759.395833	110881.312500
25	49.354167	41.354167	3845.562500	2847.229167	9938.562500	7807.062500	440649.625000	347953.541667	140195.979167	110410.229167
26	49.812500	41.729167	3845.666667	2849.416667	9946.854167	7813.520833	441112.000000	348260.916667	140779.645833	110816.395833
27	48.812500	41.645833	3846.020833	2855.937500	9938.291667	7809.375000	440882.833333	348188.500000	140581.916667	110746.250000
28	49.395833	41.479167	3858.687500	2863.687500	9967.604167	7819.854167	443430.625000	350127.125000	141334.625000	111310.291667
29	49.812500	41.729167	3844.729167	2849.645833	9930.312500	7800.062500	443304.895833	349962.812500	141624.229167	111536.979167
2	49.354167	41.187500	3851.687500	2860.520833	9945.916667	7812.916667	440699.583333	347987.333333	139885.437500	110161.437500
30	49.812500	41.479167	3847.708333	2853.625000	9922.208333	7795.208333	441602.291667	348678.041667	140894.541667	110968.041667
31	49.562500	41.395833	3840.812500	2848.979167	9956.562500	7817.062500	440837.312500	348073.479167	140378.375000	110577.291667
32	49.812500	41.645833	3853.333333	2862.750000	9968.958333	7834.791667	440568.270833	348242.020833	139766.416667	110244.500000
