Jackknife_ID	Sum_fxy_HIGH	Sum_fyx_HIGH	Sum_fxy_MODERATE	Sum_fyx_MODERATE	Sum_fxy_LOW	Sum_fyx_LOW	Sum_fxy_MODIFIER	Sum_fyx_MODIFIER	Sum_fxy_INTERGENIC	Sum_fyx_INTERGENIC
57	47.083333	38.916667	3524.916667	2890.916667	9237.750000	7835.000000	409724.166667	348938.666666	129937.458333	110569.708333
58	47.875000	39.958333	3533.812500	2896.395833	9269.583333	7856.833333	410510.645833	349835.645833	129554.687500	110445.270833
59	47.625000	40.041667	3511.145833	2876.645833	9249.020833	7839.937500	412946.958333	351651.625000	131545.666667	111955.333333
5	47.875000	38.875000	3535.375000	2894.958333	9276.791667	7857.875000	411444.791667	349417.458333	130824.104167	110993.854167
60	47.666667	39.833333	3503.000000	2871.250000	9174.979167	7787.312500	412402.604167	351171.520833	131593.770833	111981.187500
61	46.458333	39.791667	3477.687500	2839.937500	9149.041667	7756.791667	409738.687500	349042.104166	130735.375000	111355.458333
62	47.166667	39.333333	3502.395833	2872.145833	9143.625000	7776.375000	408754.104167	348347.020833	130544.270833	111153.270833
63	47.583333	39.750000	3512.187500	2880.770833	9230.062500	7832.479167	409620.020833	348783.270833	129933.520833	110601.520833
64	47.625000	40.041667	3523.416667	2887.500000	9213.812500	7811.395833	409944.979167	349115.145833	130496.187500	111046.104167
65	47.625000	38.208333	3497.125000	2876.875000	9193.229167	7804.395833	410693.750000	350103.333333	131352.208333	111868.708333
66	47.875000	39.958333	3539.916667	2906.000000	9287.645833	7872.645833	413892.687500	352467.437500	131873.812500	112252.145833
67	47.687500	39.520833	3518.125000	2892.625000	9256.062500	7845.479167	411934.541667	350794.458333	130834.291667	111363.458333
68	47.875000	39.875000	3513.250000	2884.416667	9234.333333	7830.666667	410112.312500	349290.562500	130290.916667	110881.583333
69	47.875000	40.041667	3529.020833	2892.687500	9262.229167	7852.229167	410001.395833	349228.395833	130058.125000	110676.625000
6	47.125000	39.375000	3484.062500	2857.812500	9174.291667	7780.375000	409896.833333	348857.083333	131169.875000	111574.125000
70	46.500000	40.000000	3518.458333	2886.208333	9250.875000	7838.958333	409593.895833	348729.395833	129196.375000	109909.375000
71	47.333333	39.666667	3522.520833	2892.187500	9240.166667	7835.083333	410206.125000	349448.791666	130613.937500	111224.687500
72	47.875000	40.041667	3527.708333	2894.541667	9270.583333	7857.583333	413030.291667	351795.041666	131558.333333	112009.083333
73	47.500000	39.833333	3524.416667	2897.666667	9242.812500	7844.812500	411378.562500	350358.895833	130977.229167	111388.979167
74	47.708333	39.791667	3531.354167	2893.187500	9256.833333	7847.166667	410978.166667	349625.666666	130449.583333	110890.500000
