Jackknife_ID	Sum_fxy_HIGH	Sum_fyx_HIGH	Sum_fxy_MODERATE	Sum_fyx_MODERATE	Sum_fxy_LOW	Sum_fyx_LOW	Sum_fxy_MODIFIER	Sum_fyx_MODIFIER	Sum_fxy_INTERGENIC	Sum_fyx_INTERGENIC
89	25.895833	24.479167	2567.208333	1916.375000	5261.312500	3947.979167	236176.729167	175570.145833	78062.229167	57996.895833
8	26.229167	24.479167	2593.708333	1934.625000	5316.416667	3985.916667	237246.416667	176395.583333	78261.958333	58147.875000
90	25.979167	24.229167	2570.291667	1914.541667	5252.062500	3924.562500	235608.520833	174916.270833	78128.708333	58009.958333
91	23.729167	21.729167	2428.270833	1795.187500	5101.208333	3808.208333	234970.395833	174478.729167	78321.854167	58175.604167
92	24.979167	23.479167	2511.166667	1865.583333	5207.541667	3876.958333	236081.729167	175293.312500	78261.312500	58124.395833
93	26.229167	24.479167	2573.812500	1912.729167	5260.395833	3934.812500	235179.062500	174763.812500	77792.812500	57744.562500
94	25.770833	24.354167	2571.020833	1922.020833	5277.645833	3954.062500	235068.375000	175091.208333	77581.458333	57799.625000
95	25.270833	24.354167	2552.250000	1910.416667	5224.458333	3928.541667	234881.604167	174832.104167	77814.416667	57869.416667
96	26.229167	23.895833	2570.875000	1912.291667	5260.208333	3927.375000	235779.500000	174915.166667	77999.750000	57833.250000
97	26.229167	24.479167	2560.958333	1911.625000	5224.812500	3917.895833	234797.020833	174621.937500	78073.687500	58042.854167
98	26.229167	24.229167	2572.375000	1917.125000	5269.687500	3950.104167	235179.791667	174809.208333	77705.291667	57629.375000
99	26.229167	24.479167	2578.458333	1924.458333	5289.416667	3958.583333	235458.479167	174963.229167	77541.354167	57545.437500
9	26.229167	24.479167	2594.208333	1935.625000	5311.041667	3980.041667	237411.937500	176523.770833	78290.270833	58160.687500
